Date,AAPL,MSFT,GOOGL,TSLA,AMZN,JNJ,BRK-B,JPM,WMT,DIS,PG,V,PYPL,NFLX,CRM,CSCO,INTC,T,BA,MA,XOM,PEP,ADBE,CMCSA,KO,HD,UNH,TMUS
2022-05-05 00:00:00-04:00,155.40098571777344,273.4774169921875,116.50550079345703,291.09332275390625,116.40699768066406,169.58250427246094,318.67999267578125,118.22026824951172,149.78460693359375,112.61000061035156,148.60964965820312,202.85401916503906,85.43000030517578,188.32000732421875,172.3000030517578,47.26613235473633,42.71218490600586,18.12653350830078,150.47000122070312,350.1246032714844,85.70406341552734,163.6182098388672,400.510009765625,38.621280670166016,61.692291259765625,287.5010070800781,484.2900085449219,129.55999755859375
2022-05-06 00:00:00-04:00,156.1355743408203,270.8940124511719,115.74649810791016,288.54998779296875,114.77249908447266,169.2083282470703,318.8800048828125,118.02946472167969,146.66612243652344,110.29000091552734,150.09129333496094,200.462158203125,81.68000030517578,180.97000122070312,169.6999969482422,46.999366760253906,42.424888610839844,18.199222564697266,148.89999389648438,343.9319763183594,87.01367950439453,163.6374053955078,391.010009765625,38.25782775878906,61.91224670410156,282.8872985839844,489.0867614746094,126.80000305175781
2022-05-09 00:00:00-04:00,150.9535675048828,260.8857421875,112.51100158691406,262.3699951171875,108.78900146484375,170.1293487548828,312.9599914550781,116.25501251220703,148.38226318359375,106.9800033569336,149.716064453125,190.7563018798828,79.52999877929688,173.10000610351562,163.60000610351562,46.64684295654297,41.246952056884766,17.763092041015625,133.30999755859375,324.9776611328125,80.15242767333984,164.8761444091797,376.9100036621094,38.028282165527344,61.78792953491211,285.5017395019531,476.1650695800781,121.7300033569336
2022-05-10 00:00:00-04:00,153.38572692871094,265.7370910644531,114.3949966430664,266.67999267578125,108.85900115966797,169.89907836914062,312.5299987792969,113.42161560058594,146.29347229003906,107.68000030517578,148.92710876464844,191.32957458496094,78.75,177.66000366210938,167.14999389648438,47.208961486816406,42.14716339111328,17.5904598236084,132.9499969482422,322.34210205078125,80.6838607788086,164.67449951171875,393.0299987792969,38.54475784301758,61.214134216308594,279.85955810546875,477.72149658203125,123.0
2022-05-11 00:00:00-04:00,145.4340057373047,256.9119873046875,113.60250091552734,244.6666717529297,105.37200164794922,168.97808837890625,311.5400085449219,112.70610809326172,144.76365661621094,105.20999908447266,146.8297119140625,194.43307495117188,75.16999816894531,166.3699951171875,161.27000427246094,46.35148620605469,41.01710510253906,17.654062271118164,129.38999938964844,322.8771667480469,82.36359405517578,163.87747192382812,379.3299865722656,38.10479736328125,61.50102615356445,271.9778137207031,475.9007263183594,123.27999877929688
2022-05-12 00:00:00-04:00,141.52268981933594,251.78460693359375,112.84400177001953,242.6666717529297,106.93049621582031,170.64739990234375,308.05999755859375,112.61071014404297,144.62635803222656,104.30999755859375,146.23318481445312,192.08119201660156,74.29000091552734,174.30999755859375,160.4199981689453,46.00849533081055,41.02668380737305,17.91755485534668,123.13999938964844,318.2896423339844,82.73748016357422,163.6278076171875,388.489990234375,39.58728790283203,61.692291259765625,278.44659423828125,468.7056579589844,124.02999877929688
2022-05-13 00:00:00-04:00,146.0395965576172,257.4740295410156,116.05049896240234,256.5299987792969,113.05500030517578,169.66885375976562,310.3599853515625,113.61241912841797,145.1853485107422,107.33000183105469,147.8014373779297,197.2899627685547,78.83000183105469,187.63999938964844,166.91000366210938,47.2184944152832,41.754512786865234,18.026586532592773,127.19999694824219,329.7434997558594,85.19180297851562,166.8158721923828,405.45001220703125,39.67336654663086,62.84943771362305,284.5405578613281,475.16656494140625,126.33000183105469
2022-05-16 00:00:00-04:00,144.48101806640625,257.8487548828125,114.44499969482422,241.4566650390625,110.81050109863281,170.848876953125,309.2900085449219,112.82061004638672,145.34225463867188,105.18000030517578,149.24461364746094,195.88381958007812,77.6500015258789,186.50999450683594,164.1199951171875,46.6849479675293,41.25653076171875,18.42637062072754,124.05000305175781,326.70172119140625,87.19554138183594,168.49632263183594,402.8599853515625,40.046382904052734,63.078956604003906,284.5020751953125,478.9060363769531,126.55000305175781
2022-05-17 00:00:00-04:00,148.1540985107422,263.094482421875,116.4729995727539,253.8699951171875,115.36849975585938,171.558837890625,314.6000061035156,116.56029510498047,128.8084716796875,108.63999938964844,148.82127380371094,202.01353454589844,79.75,190.55999755859375,163.72999572753906,48.20935821533203,42.520652770996094,18.689863204956055,132.0500030517578,335.74786376953125,88.30764770507812,167.5264892578125,409.6499938964844,40.9741325378418,62.90682601928711,289.2695617675781,482.146240234375,128.6199951171875
2022-05-18 00:00:00-04:00,139.7953643798828,251.11585998535156,111.89949798583984,236.60333251953125,107.11250305175781,168.37367248535156,306.6400146484375,114.56642150878906,120.06106567382812,104.30000305175781,139.54640197753906,198.04257202148438,77.18000030517578,177.19000244140625,157.3300018310547,46.0751838684082,40.55742645263672,18.38094139099121,125.5199966430664,332.8150329589844,86.90792083740234,157.1460723876953,397.8800048828125,40.29505920410156,58.5268669128418,274.11163330078125,461.4421081542969,125.23999786376953
